Time(us),Sensor 1,Sensor 2
16602,0.00,0.03
16603,0.00,0.03
16604,0.00,0.03
16605,0.00,0.03
16606,0.00,0.03
16607,0.00,0.02
16608,0.00,0.03
16609,0.00,0.02
16610,0.00,0.03
16611,0.00,0.02
16612,0.00,0.03
16613,0.00,0.02
16614,0.00,0.03
16615,0.00,0.02
16616,0.00,0.03
16617,0.00,0.02
16618,0.00,0.03
16619,0.00,0.02
16620,0.00,0.03
16621,0.00,0.02
16622,0.00,0.03
16623,0.00,0.02
16624,0.00,0.03
16625,0.00,0.02
16626,0.00,0.03
16627,0.00,0.03
16628,0.00,0.03
16629,0.00,0.03
16630,0.00,0.03
16631,0.00,0.03
16632,0.00,0.03
16633,0.00,0.03
16634,0.00,0.03
16635,0.00,0.03
16636,0.00,0.03
16637,0.00,0.03
16638,0.00,0.03
16639,0.00,0.02
16640,0.00,0.03
16641,0.00,0.02
16642,0.00,0.03
16643,0.00,0.02
16644,0.00,0.03
16645,0.00,0.02
16646,0.00,0.03
16647,0.00,0.02
16648,0.00,0.03
16649,0.00,0.02
16650,0.00,0.03
16651,0.00,0.02
16652,0.00,0.03
16653,0.00,0.02
16654,0.00,0.03
16655,0.00,0.02
16656,0.00,0.03
16657,0.00,0.02
16658,0.00,0.03
16659,0.00,0.02
16660,0.00,0.03
16661,0.00,0.03
16662,0.00,0.03
16663,0.00,0.03
16664,0.00,0.03
16665,0.00,0.03
16666,0.00,0.03
16667,0.00,0.03
16668,0.00,0.03
16669,0.00,0.03
16670,0.00,0.03
16671,0.00,0.03
16672,0.00,0.03
16673,0.00,0.02
16674,0.00,0.03
16675,0.00,0.02
16676,0.00,0.03
16677,0.00,0.02
16678,0.00,0.03
16679,0.00,0.02
16680,0.00,0.03
16681,0.00,0.02
16682,0.00,0.03
16683,0.00,0.02
16684,0.00,0.03
16685,0.00,0.02
16686,0.00,0.03
16687,0.00,0.02
16688,0.00,0.03
16689,0.00,0.02
16690,0.00,0.03
16691,0.00,0.02
16692,0.00,0.03
16693,0.00,0.02
16694,0.00,0.03
16695,0.00,0.02
16696,0.00,0.03
16697,0.00,0.03
16698,0.00,0.03
16699,0.00,0.03
16700,0.00,0.03
16701,0.00,0.03
16702,0.00,0.03
16703,0.00,0.03
16704,0.00,0.03
16705,0.00,0.03
16706,0.00,0.03
16707,0.00,0.03
16708,0.00,0.03
16709,0.00,0.03
16710,0.00,0.03
16711,0.00,0.03
16712,0.00,0.03
16713,0.00,0.02
16714,0.00,0.02
16715,0.00,0.02
16716,0.00,0.01
16717,0.00,0.01
16718,0.00,0.02
16719,0.00,0.02
16720,0.00,0.02
16721,0.00,0.02
16722,0.00,0.03
16723,0.00,0.02
16724,0.00,0.03
16725,0.00,0.02
16726,0.00,0.02
16727,0.00,0.04
16728,0.00,0.02
16729,0.00,0.03
16730,0.00,0.03
16731,0.00,0.03
16732,0.00,0.03
16733,0.00,0.03
16734,0.00,0.03
16735,0.00,0.03
16736,0.00,0.03
16737,0.00,0.03
16738,0.00,0.03
16739,0.00,0.02
16740,0.00,0.03
16741,0.00,0.02
16742,0.00,0.03
16743,0.00,0.02
16744,0.00,0.03
16745,0.00,0.02
16746,0.00,0.02
16747,0.00,0.03
16748,0.00,0.02
16749,0.00,0.03
16750,0.00,0.02
16751,0.00,0.03
16752,0.00,0.02
16753,0.00,0.03
16754,0.00,0.02
16755,0.00,0.03
16756,0.00,0.03
16757,0.00,0.02
16758,0.00,0.03
16759,0.00,0.03
16760,0.00,0.03
16761,0.00,0.03
16762,0.00,0.03
16763,0.00,0.03
16764,0.00,0.03
16765,0.00,0.03
16766,0.00,0.03
16767,0.00,0.03
16768,0.00,0.03
16769,0.00,0.03
16770,0.00,0.03
16771,0.00,0.03
16772,0.00,0.03
16773,0.00,0.03
16774,0.00,0.03
16775,0.00,0.03
16776,0.00,0.03
16777,0.00,0.02
16778,0.00,0.03
16779,0.00,0.02
16780,0.00,0.03
16781,0.00,0.02
16782,0.00,0.03
16783,0.00,0.02
16784,0.00,0.03
16785,0.00,0.02
16786,0.00,0.03
16787,0.00,0.02
16788,0.00,0.03
16789,0.00,0.02
16790,0.00,0.03
16791,0.00,0.02
16792,0.00,0.03
16793,0.00,0.02
16794,0.00,0.03
16795,0.00,0.02
16796,0.00,0.03
16797,0.00,0.02
16798,0.00,0.03
16799,0.00,0.03
16800,0.00,0.03
16801,0.00,0.03
16802,0.00,0.03
16803,0.00,0.03
16804,0.00,0.03
16805,0.00,0.03
16806,0.00,0.03
16807,0.00,0.03
16808,0.00,0.03
16809,0.00,0.02
16810,0.00,0.03
16811,0.00,0.02
16812,0.00,0.03
16813,0.00,0.02
16814,0.00,0.03
16815,0.00,0.02
16816,0.00,0.03
16817,0.00,0.02
16818,0.00,0.03
16819,0.00,0.02
16820,0.00,0.03
16821,0.00,0.02
16822,0.00,0.03
16823,0.00,0.02
16824,0.00,0.03
16825,0.00,0.02
16826,0.00,0.03
16827,0.00,0.02
16828,0.00,0.03
16829,0.00,0.02
16830,0.00,0.03
16831,0.00,0.03
16832,0.00,0.03
16833,0.00,0.03
16834,0.00,0.03
16835,0.00,0.03
16836,0.00,0.03
16837,0.00,0.03
16838,0.00,0.03
16839,0.00,0.03
16840,0.00,0.03
16841,0.00,0.02
16842,0.00,0.03
16843,0.00,0.02
16844,0.00,0.03
16845,0.00,0.02
16846,0.00,0.03
16847,0.00,0.02
16848,0.00,0.02
16849,0.00,0.02
16850,0.00,0.03
16851,0.00,0.02
16852,0.00,0.03
16853,0.00,0.02
16854,0.00,0.03
16855,0.00,0.02
16856,0.00,0.03
16857,0.00,0.02
16858,0.00,0.03
16859,0.00,0.02
16860,0.00,0.03
16861,0.00,0.02
16862,0.00,0.03
16863,0.00,0.03
16864,0.00,0.03
16865,0.00,0.03
16866,0.00,0.03
16867,0.00,0.03
16868,0.00,0.03
16869,0.00,0.03
16870,0.00,0.03
16871,0.00,0.02
16872,0.00,0.03
16873,0.00,0.02
16874,0.00,0.03
16875,0.00,0.02
16876,0.00,0.03
16877,0.00,0.02
16878,0.00,0.03
16879,0.00,0.02
16880,0.00,0.03
16881,0.00,0.02
16882,0.00,0.03
16883,0.00,0.02
16884,0.00,0.03
16885,0.00,0.02
16886,0.00,0.03
16887,0.00,0.02
16888,0.00,0.03
16889,0.00,0.02
16890,0.00,0.03
16891,0.00,0.03
16892,0.00,0.02
16893,0.00,0.03
16894,0.00,0.03
16895,0.00,0.03
16896,0.00,0.03
16897,0.00,0.03
16898,0.00,0.03
16899,0.00,0.03
16900,0.00,0.03
16901,0.00,0.03
16902,0.00,0.03
16903,0.00,0.03
16904,0.00,0.03
16905,0.00,0.03
16906,0.00,0.02
16907,0.00,0.03
16908,0.00,0.02
16909,0.00,0.03
16910,0.00,0.03
16911,0.00,0.02
16912,0.00,0.03
16913,0.00,0.02
16914,0.00,0.03
16915,0.00,0.02
16916,0.00,0.03
16917,0.00,0.02
16918,0.00,0.03
16919,0.00,0.02
16920,0.00,0.03
16921,0.00,0.02
16922,0.00,0.03
16923,0.00,0.02
16924,0.00,0.03
16925,0.00,0.02
16926,0.00,0.03
16927,0.00,0.02
16928,0.00,0.03
16929,0.00,0.03
16930,0.00,0.03
16931,0.00,0.03
16932,0.00,0.03
16933,0.00,0.03
16934,0.00,0.03
16935,0.00,0.03
16936,0.00,0.03
16937,0.00,0.03
16938,0.00,0.03
16939,0.00,0.03
16940,0.00,0.03
16941,0.00,0.03
16942,0.00,0.03
16943,0.00,0.03
16944,0.00,0.03
16945,0.00,0.03
16946,0.00,0.03
16947,0.00,0.02
16948,0.00,0.03
16949,0.00,0.02
16950,0.00,0.03
16951,0.00,0.02
16952,0.00,0.03
16953,0.00,0.02
16954,0.00,0.03
16955,0.00,0.02
16956,0.00,0.03
16957,0.00,0.02
16958,0.00,0.03
16959,0.00,0.02
16960,0.00,0.03
16961,0.00,0.02
16962,0.00,0.03
16963,0.00,0.02
16964,0.00,0.03
16965,0.00,0.03
16966,0.00,0.03
16967,0.00,0.03
16968,0.00,0.03
16969,0.00,0.03
16970,0.00,0.03
16971,0.00,0.02
16972,0.00,0.03
16973,0.00,0.02
16974,0.00,0.03
16975,0.00,0.02
16976,0.00,0.03
16977,0.00,0.02
16978,0.00,0.03
16979,0.00,0.02
16980,0.00,0.03
16981,0.00,0.02
16982,0.00,0.03
16983,0.00,0.02
16984,0.00,0.03
16985,0.00,0.02
16986,0.00,0.03
16987,0.00,0.02
16988,0.00,0.03
16989,0.00,0.02
16990,0.00,0.03
16991,0.00,0.02
16992,0.00,0.03
16993,0.00,0.02
16994,0.00,0.03
16995,0.00,0.02
16996,0.00,0.03
16997,0.00,0.03
16998,0.00,0.03
16999,0.00,0.03
17000,0.00,0.03
17001,0.00,0.03
17002,0.00,0.03
17003,0.00,0.03
17004,0.00,0.03
17005,0.00,0.03
17006,0.00,0.03
17007,0.00,0.02
17008,0.00,0.03
17009,0.00,0.02
17010,0.00,0.03
17011,0.00,0.02
17012,0.00,0.03
17013,0.00,0.02
17014,0.00,0.03
17015,0.00,0.02
17016,0.00,0.03
17017,0.00,0.02
17018,0.00,0.03
17019,0.00,0.02
17020,0.00,0.03
17021,0.00,0.02
17022,0.00,0.03
17023,0.00,0.02
17024,0.00,0.03
17025,0.00,0.02
17026,0.00,0.03
17027,0.00,0.03
17028,0.00,0.03
17029,0.00,0.03
17030,0.00,0.03
17031,0.00,0.03
17032,0.00,0.03
17033,0.00,0.03
17034,0.00,0.03
17035,0.00,0.03
17036,0.00,0.03
17037,0.00,0.02
17038,0.00,0.03
17039,0.00,0.02
17040,0.00,0.03
17041,0.00,0.02
17042,0.00,0.03
17043,0.00,0.02
17044,0.00,0.03
17045,0.00,0.02
17046,0.00,0.03
17047,0.00,0.02
17048,0.00,0.03
17049,0.00,0.02
17050,0.00,0.03
17051,0.00,0.02
17052,0.00,0.03
17053,0.00,0.02
17054,0.00,0.03
17055,0.00,0.02
17056,0.00,0.03
17057,0.00,0.02
17058,0.00,0.03
17059,0.00,0.02
17060,0.00,0.03
17061,0.00,0.03
17062,0.00,0.03
17063,0.00,0.03
17064,0.00,0.03
17065,0.00,0.03
17066,0.00,0.03
17067,0.00,0.03
17068,0.00,0.03
17069,0.00,0.03
17070,0.00,0.03
17071,0.00,0.03
17072,0.00,0.03
17073,0.00,0.02
17074,0.00,0.03
17075,0.00,0.02
17076,0.00,0.03
17077,0.00,0.02
17078,0.00,0.03
17079,0.00,0.02
17080,0.00,0.03
17081,0.00,0.02
17082,0.00,0.03
17083,0.00,0.02
17084,0.00,0.03
17085,0.00,0.02
17086,0.00,0.03
17087,0.00,0.02
17088,0.00,0.03
17089,0.00,0.02
17090,0.00,0.03
17091,0.00,0.02
17092,0.00,0.03
17093,0.00,0.02
17094,0.00,0.03
17095,0.00,0.02
17096,0.00,0.03
17097,0.00,0.03
17098,0.00,0.03
17099,0.00,0.03
17100,0.00,0.03
17101,0.00,0.03
17102,0.00,0.03
17103,0.00,0.03
17104,0.00,0.03
17105,0.00,0.02
17106,0.00,0.03
17107,0.00,0.02
17108,0.00,0.03
17109,0.00,0.02
17110,0.00,0.03
17111,0.00,0.02
17112,0.00,0.03
17113,0.00,0.02
17114,0.00,0.03
17115,0.00,0.02
17116,0.00,0.03
17117,0.00,0.02
17118,0.00,0.03
17119,0.00,0.02
17120,0.00,0.03
17121,0.00,0.02
17122,0.00,0.03
17123,0.00,0.03
17124,0.00,0.02
17125,0.00,0.02
17126,0.00,0.02
17127,0.00,0.02
17128,0.00,0.02
17129,0.00,0.02
17130,0.00,0.03
17131,0.00,0.02
17132,0.00,0.03
17133,0.00,0.02
17134,0.00,0.02
17135,0.00,0.04
17136,0.00,0.03
17137,0.00,0.03
17138,0.00,0.03
17139,0.00,0.03
17140,0.00,0.03
17141,0.00,0.02
17142,0.00,0.03
17143,0.00,0.02
17144,0.00,0.03
17145,0.00,0.02
17146,0.00,0.03
17147,0.00,0.02
17148,0.00,0.03
17149,0.00,0.02
17150,0.00,0.03
17151,0.00,0.02
17152,0.00,0.03
17153,0.00,0.02
17154,0.00,0.03
17155,0.00,0.02
17156,0.00,0.03
17157,0.00,0.02
17158,0.00,0.03
17159,0.00,0.02
17160,0.00,0.03
17161,0.00,0.03
17162,0.00,0.03
17163,0.00,0.03
17164,0.00,0.03
17165,0.00,0.03
17166,0.00,0.03
17167,0.00,0.03
17168,0.00,0.03
17169,0.00,0.03
17170,0.00,0.03
17171,0.00,0.03
17172,0.00,0.03
17173,0.00,0.02
17174,0.00,0.03
17175,0.00,0.02
17176,0.00,0.03
17177,0.00,0.02
17178,0.00,0.03
17179,0.00,0.02
17180,0.00,0.03
17181,0.00,0.02
17182,0.00,0.03
17183,0.00,0.02
17184,0.00,0.03
17185,0.00,0.02
17186,0.00,0.03
17187,0.00,0.02
17188,0.00,0.03
17189,0.00,0.02
17190,0.00,0.03
17191,0.00,0.02
17192,0.00,0.03
17193,0.00,0.02
17194,0.00,0.03
17195,0.00,0.03
17196,0.00,0.03
17197,0.00,0.03
17198,0.00,0.03
17199,0.00,0.03
17200,0.00,0.03
17201,0.00,0.03
17202,0.00,0.03
17203,0.00,0.03
17204,0.00,0.03
17205,0.00,0.02
17206,0.00,0.03
17207,0.00,0.02
17208,0.00,0.03
17209,0.00,0.03
17210,0.00,0.03
17211,0.00,0.02
17212,0.00,0.03
17213,0.00,0.02
17214,0.00,0.03
17215,0.00,0.02
17216,0.00,0.03
17217,0.00,0.02
17218,0.00,0.03
17219,0.00,0.02
17220,0.00,0.03
17221,0.00,0.02
17222,0.00,0.03
17223,0.00,0.02
17224,0.00,0.03
17225,0.00,0.02
17226,0.00,0.03
17227,0.00,0.02
17228,0.00,0.03
17229,0.00,0.03
17230,0.00,0.03
17231,0.00,0.03
17232,0.00,0.03
17233,0.00,0.03
17234,0.00,0.03
17235,0.00,0.03
17236,0.00,0.03
17237,0.00,0.03
17238,0.00,0.03
17239,0.00,0.02
17240,0.00,0.03
17241,0.00,0.02
17242,0.00,0.03
17243,0.00,0.02
17244,0.00,0.03
17245,0.00,0.02
17246,0.00,0.03
17247,0.00,0.02
17248,0.00,0.03
17249,0.00,0.02
17250,0.00,0.03
17251,0.00,0.02
17252,0.00,0.03
17253,0.00,0.02
17254,0.00,0.03
17255,0.00,0.02
17256,0.00,0.03
17257,0.00,0.02
17258,0.00,0.03
17259,0.00,0.02
17260,0.00,0.03
17261,0.00,0.03
17262,0.00,0.03
17263,0.00,0.03
17264,0.00,0.03
17265,0.00,0.03
17266,0.00,0.03
17267,0.00,0.03
17268,0.00,0.03
17269,0.00,0.03
17270,0.00,0.03
17271,0.00,0.02
17272,0.00,0.03
17273,0.00,0.02
17274,0.00,0.03
17275,0.00,0.02
17276,0.00,0.03
17277,0.00,0.02
17278,0.00,0.03
17279,0.00,0.02
17280,0.00,0.03
17281,0.00,0.02
17282,0.00,0.03
17283,0.00,0.02
17284,0.00,0.03
17285,0.00,0.02
17286,0.00,0.03
17287,0.00,0.02
17288,0.00,0.03
17289,0.00,0.02
17290,0.00,0.03
17291,0.00,0.03
17292,0.00,0.03
17293,0.00,0.03
17294,0.00,0.03
17295,0.00,0.03
17296,0.00,0.03
17297,0.00,0.03
17298,0.00,0.03
17299,0.00,0.03
17300,0.00,0.03
17301,0.00,0.03
17302,0.00,0.03
17303,0.00,0.03
17304,0.00,0.03
17305,0.00,0.03
17306,0.00,0.03
17307,0.00,0.02
17308,0.00,0.03
17309,0.00,0.02
17310,0.00,0.03
17311,0.00,0.02
17312,0.00,0.03
17313,0.00,0.02
17314,0.00,0.02
17315,0.00,0.02
17316,0.00,0.02
17317,0.00,0.02
17318,0.00,0.03
17319,0.00,0.02
17320,0.00,0.03
17321,0.00,0.02
17322,0.00,0.03
17323,0.00,0.02
17324,0.00,0.03
17325,0.00,0.02
17326,0.00,0.03
17327,0.00,0.02
17328,0.00,0.03
17329,0.00,0.03
17330,0.00,0.03
17331,0.00,0.03
17332,0.00,0.03
17333,0.00,0.03
17334,0.00,0.03
17335,0.00,0.03
17336,0.00,0.03
17337,0.00,0.03
17338,0.00,0.03
17339,0.00,0.03
17340,0.00,0.03
17341,0.00,0.02
17342,0.00,0.03
17343,0.00,0.02
17344,0.00,0.03
17345,0.00,0.02
17346,0.00,0.03
17347,0.00,0.02
17348,0.00,0.03
17349,0.00,0.02
17350,0.00,0.03
17351,0.00,0.02
17352,0.00,0.03
17353,0.00,0.02
17354,0.00,0.03
17355,0.00,0.02
17356,0.00,0.03
17357,0.00,0.02
17358,0.00,0.03
17359,0.00,0.02
17360,0.00,0.03
17361,0.00,0.02
17362,0.00,0.03
17363,0.00,0.02
17364,0.00,0.03
17365,0.00,0.03
17366,0.00,0.03
17367,0.00,0.03
17368,0.00,0.03
17369,0.00,0.03
17370,0.00,0.03
17371,0.00,0.03
17372,0.00,0.03
17373,0.00,0.02
17374,0.00,0.03
17375,0.00,0.02
17376,0.00,0.03
17377,0.00,0.02
17378,0.00,0.03
17379,0.00,0.02
17380,0.00,0.03
17381,0.00,0.02
17382,0.00,0.03
17383,0.00,0.02
17384,0.00,0.03
17385,0.00,0.02
17386,0.00,0.03
17387,0.00,0.02
17388,0.00,0.03
17389,0.00,0.02
17390,0.00,0.03
17391,0.00,0.02
17392,0.00,0.03
17393,0.00,0.03
17394,0.00,0.03
17395,0.00,0.03
17396,0.00,0.03
17397,0.00,0.03
17398,0.00,0.03
17399,0.00,0.03
17400,0.00,0.03
17401,0.00,0.03
17402,0.00,0.03
17403,0.00,0.03
17404,0.00,0.03
17405,0.00,0.03
17406,0.00,0.02
17407,0.00,0.03
17408,0.00,0.02
17409,0.00,0.03
17410,0.00,0.03
17411,0.00,0.02
17412,0.00,0.03
17413,0.00,0.02
17414,0.00,0.03
17415,0.00,0.02
17416,0.00,0.03
17417,0.00,0.02
17418,0.00,0.03
17419,0.00,0.02
17420,0.00,0.03
17421,0.00,0.02
17422,0.00,0.03
17423,0.00,0.03
17424,0.00,0.03
17425,0.00,0.03
17426,0.00,0.03
17427,0.00,0.02
17428,0.00,0.03
17429,0.00,0.03
17430,0.00,0.03
17431,0.00,0.03
17432,0.00,0.03
17433,0.00,0.03
17434,0.00,0.03
17435,0.00,0.03
17436,0.00,0.03
17437,0.00,0.03
17438,0.00,0.03
17439,0.00,0.03
17440,0.00,0.03
17441,0.00,0.02
17442,0.00,0.03
17443,0.00,0.02
17444,0.00,0.03
17445,0.00,0.02
17446,0.00,0.03
17447,0.00,0.02
17448,0.00,0.03
17449,0.00,0.02
17450,0.00,0.03
17451,0.00,0.02
17452,0.00,0.03
17453,0.00,0.02
17454,0.00,0.03
17455,0.00,0.02
17456,0.00,0.03
17457,0.00,0.02
17458,0.00,0.03
17459,0.00,0.02
17460,0.00,0.03
17461,0.00,0.02
17462,0.00,0.03
17463,0.00,0.03
17464,0.00,0.03
17465,0.00,0.03
17466,0.00,0.03
17467,0.00,0.03
17468,0.00,0.03
17469,0.00,0.03
17470,0.00,0.03
17471,0.00,0.03
17472,0.00,0.03
17473,0.00,0.03
17474,0.00,0.03
17475,0.00,0.03
17476,0.00,0.03
17477,0.00,0.03
17478,0.00,0.03
17479,0.00,0.03
17480,0.00,0.03
17481,0.00,0.02
17482,0.00,0.03
17483,0.00,0.02
17484,0.00,0.03
17485,0.00,0.02
17486,0.00,0.03
17487,0.00,0.02
17488,0.00,0.03
17489,0.00,0.02
17490,0.00,0.03
17491,0.00,0.02
17492,0.00,0.03
17493,0.00,0.02
17494,0.00,0.03
17495,0.00,0.03
17496,0.00,0.03
17497,0.00,0.03
17498,0.00,0.03
17499,0.00,0.03
17500,0.00,0.03
17501,0.00,0.03
17502,0.00,0.03
17503,0.00,0.03
17504,0.00,0.03
17505,0.00,0.03
17506,0.00,0.03
17507,0.00,0.03
17508,0.00,0.03
17509,0.00,0.02
17510,0.00,0.03
17511,0.00,0.02
17512,0.00,0.03
17513,0.00,0.02
17514,0.00,0.03
17515,0.00,0.02
17516,0.00,0.03
17517,0.00,0.02
17518,0.00,0.03
17519,0.00,0.02
17520,0.00,0.03
17521,0.00,0.02
17522,0.00,0.03
17523,0.00,0.02
17524,0.00,0.03
17525,0.00,0.02
17526,0.00,0.03
17527,0.00,0.02
17528,0.00,0.03
17529,0.00,0.03
17530,0.00,0.03
17531,0.00,0.03
17532,0.00,0.03
17533,0.00,0.03
17534,0.00,0.02
17535,0.00,0.02
17536,0.00,0.02
17537,0.00,0.02
17538,0.00,0.03
17539,0.00,0.02
17540,0.00,0.02
17541,0.00,0.02
17542,0.00,0.02
17543,0.00,0.02
17544,0.00,0.02
17545,0.00,0.02
17546,0.00,0.02
17547,0.00,0.01
17548,0.00,0.02
17549,0.00,0.03
17550,0.00,0.02
17551,0.00,0.03
17552,0.00,0.03
17553,0.00,0.03
17554,0.00,0.03
17555,0.00,0.03
17556,0.00,0.03
17557,0.00,0.03
17558,0.00,0.03
17559,0.00,0.02
17560,0.00,0.03
17561,0.00,0.02
17562,0.00,0.03
17563,0.00,0.02
17564,0.00,0.03
17565,0.00,0.03
17566,0.00,0.03
17567,0.00,0.03
17568,0.00,0.03
17569,0.00,0.03
17570,0.00,0.03
17571,0.00,0.03
17572,0.00,0.03
17573,0.00,0.02
17574,0.00,0.03
17575,0.00,0.02
17576,0.00,0.03
17577,0.00,0.02
17578,0.00,0.03
17579,0.00,0.02
17580,0.00,0.03
17581,0.00,0.02
17582,0.00,0.03
17583,0.00,0.02
17584,0.00,0.03
17585,0.00,0.02
17586,0.00,0.03
17587,0.00,0.02
17588,0.00,0.03
17589,0.00,0.02
17590,0.00,0.03
17591,0.00,0.02
17592,0.00,0.03
17593,0.00,0.02
17594,0.00,0.03
17595,0.00,0.03
17596,0.00,0.03
17597,0.00,0.03
17598,0.00,0.03
17599,0.00,0.03
17600,0.00,0.03
17601,0.00,0.03
17602,0.00,0.03
17603,0.00,0.03
17604,0.00,0.03
17605,0.00,0.03
17606,0.00,0.03
17607,0.00,0.02
17608,0.00,0.03
17609,0.00,0.02
17610,0.00,0.03
17611,0.00,0.02
17612,0.00,0.03
17613,0.00,0.02
17614,0.00,0.03
17615,0.00,0.02
17616,0.00,0.03
17617,0.00,0.02
17618,0.00,0.03
17619,0.00,0.02
17620,0.00,0.03
17621,0.00,0.02
17622,0.00,0.03
17623,0.00,0.02
17624,0.00,0.03
17625,0.00,0.02
17626,0.00,0.03
17627,0.00,0.02
17628,0.00,0.03
17629,0.00,0.02
17630,0.00,0.03
17631,0.00,0.03
17632,0.00,0.03
17633,0.00,0.03
17634,0.00,0.03
17635,0.00,0.03
17636,0.00,0.03
17637,0.00,0.03
17638,0.00,0.03
17639,0.00,0.03
17640,0.00,0.03
17641,0.00,0.03
17642,0.00,0.03
17643,0.00,0.03
17644,0.00,0.03
17645,0.00,0.03
17646,0.00,0.03
17647,0.00,0.02
17648,0.00,0.03
17649,0.00,0.02
17650,0.00,0.03
17651,0.00,0.02
17652,0.00,0.03
17653,0.00,0.02
17654,0.00,0.03
17655,0.00,0.02
17656,0.00,0.03
17657,0.00,0.02
17658,0.00,0.03
17659,0.00,0.02
17660,0.00,0.03
17661,0.00,0.03
17662,0.00,0.03
17663,0.00,0.03
17664,0.00,0.03
17665,0.00,0.03
17666,0.00,0.03
17667,0.00,0.03
17668,0.00,0.03
17669,0.00,0.03
17670,0.00,0.03
17671,0.00,0.02
17672,0.00,0.03
17673,0.00,0.02
17674,0.00,0.03
17675,0.00,0.03
17676,0.00,0.03
17677,0.00,0.03
17678,0.00,0.03
17679,0.00,0.03
17680,0.00,0.03
17681,0.00,0.02
17682,0.00,0.03
17683,0.00,0.02
17684,0.00,0.03
17685,0.00,0.02
17686,0.00,0.03
17687,0.00,0.02
17688,0.00,0.03
17689,0.00,0.02
17690,0.00,0.03
17691,0.00,0.03
17692,0.00,0.03
17693,0.00,0.03
17694,0.00,0.03
17695,0.00,0.03
17696,0.00,0.03
17697,0.00,0.03
17698,0.00,0.03
17699,0.00,0.03
17700,0.00,0.03
17701,0.00,0.03
17702,0.00,0.03
17703,0.00,0.03
17704,0.00,0.03
17705,0.00,0.03
17706,0.00,0.03
17707,0.00,0.03
17708,0.00,0.03
17709,0.00,0.02
17710,0.00,0.03
17711,0.00,0.02
17712,0.00,0.03
17713,0.00,0.02
17714,0.00,0.03
17715,0.00,0.02
17716,0.00,0.03
17717,0.00,0.02
17718,0.00,0.03
17719,0.00,0.02
17720,0.00,0.03
17721,0.00,0.02
17722,0.00,0.03
17723,0.00,0.02
17724,0.00,0.03
17725,0.00,0.02
17726,0.00,0.03
17727,0.00,0.02
17728,0.00,0.03
17729,0.00,0.02
17730,0.00,0.03
17731,0.00,0.03
17732,0.00,0.03
17733,0.00,0.03
17734,0.00,0.03
17735,0.00,0.03
17736,0.00,0.03
17737,0.00,0.03
17738,0.00,0.03
17739,0.00,0.03
17740,0.00,0.03
17741,0.00,0.02
17742,0.00,0.03
17743,0.00,0.02
17744,0.00,0.03
17745,0.00,0.02
17746,0.00,0.03
17747,0.00,0.02
17748,0.00,0.03
17749,0.00,0.02
17750,0.00,0.03
17751,0.00,0.02
17752,0.00,0.03
17753,0.00,0.02
17754,0.00,0.03
17755,0.00,0.02
17756,0.00,0.03
17757,0.00,0.02
17758,0.00,0.03
17759,0.00,0.02
17760,0.00,0.03
17761,0.00,0.02
17762,0.00,0.03
17763,0.00,0.02
17764,0.00,0.03
17765,0.00,0.03
17766,0.00,0.03
17767,0.00,0.02
17768,0.00,0.03
17769,0.00,0.03
17770,0.00,0.03
17771,0.00,0.03
17772,0.00,0.03
17773,0.00,0.03
17774,0.00,0.03
17775,0.00,0.02
17776,0.00,0.03
17777,0.00,0.02
17778,0.00,0.03
17779,0.00,0.02
17780,0.00,0.03
17781,0.00,0.02
17782,0.00,0.03
17783,0.00,0.02
17784,0.00,0.03
17785,0.00,0.02
17786,0.00,0.03
17787,0.00,0.02
17788,0.00,0.03
17789,0.00,0.02
17790,0.00,0.03
17791,0.00,0.02
17792,0.00,0.03
17793,0.00,0.02
17794,0.00,0.03
17795,0.00,0.03
17796,0.00,0.03
17797,0.00,0.03
17798,0.00,0.03
17799,0.00,0.03
17800,0.00,0.03
17801,0.00,0.03
17802,0.00,0.03
17803,0.00,0.03
17804,0.00,0.03
17805,0.00,0.03
17806,0.00,0.03
17807,0.00,0.03
17808,0.00,0.03
17809,0.00,0.02
17810,0.00,0.03
17811,0.00,0.02
17812,0.00,0.03
17813,0.00,0.02
17814,0.00,0.03
17815,0.00,0.02
17816,0.00,0.03
17817,0.00,0.02
17818,0.00,0.03
17819,0.00,0.02
17820,0.00,0.03
17821,0.00,0.02
17822,0.00,0.03
17823,0.00,0.02
17824,0.00,0.03
17825,0.00,0.02
17826,0.00,0.03
17827,0.00,0.02
17828,0.00,0.03
17829,0.00,0.02
17830,0.00,0.03
17831,0.00,0.03
17832,0.00,0.03
17833,0.00,0.03
17834,0.00,0.03
17835,0.00,0.03
17836,0.00,0.03
17837,0.00,0.03
17838,0.00,0.03
17839,0.00,0.03
17840,0.00,0.03
17841,0.00,0.03
17842,0.00,0.03
17843,0.00,0.03
17844,0.00,0.03
17845,0.00,0.03
17846,0.00,0.03
17847,0.00,0.02
17848,0.00,0.03
17849,0.00,0.02
17850,0.00,0.03
17851,0.00,0.02
17852,0.00,0.03
17853,0.00,0.02
17854,0.00,0.03
17855,0.00,0.02
17856,0.00,0.03
17857,0.00,0.02
17858,0.00,0.03
17859,0.00,0.02
17860,0.00,0.03
17861,0.00,0.02
17862,0.00,0.03
17863,0.00,0.02
17864,0.00,0.03
17865,0.00,0.03
17866,0.00,0.03
17867,0.00,0.03
17868,0.00,0.03
17869,0.00,0.03
17870,0.00,0.03
17871,0.00,0.03
17872,0.00,0.03
